timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1871,-3336,222,10147,293,-1869,1758,-936,-3213
1871,3990,552,10329,-1612,-2936,6433,-870,-3177
1871,3251,3403,11364,1777,-3317,-4983,-1202,-3578
1871,3102,5050,12058,3566,-3745,-12879,-1162,-3485
1871,-3492,-429,9298,-2020,-1403,11314,-1172,-3352
1871,-4914,638,9102,-1230,-2014,7988,-1216,-853
1871,2848,-290,9770,-1383,-2397,5393,-1043,-2431
1871,-1225,-1484,10274,-737,-1800,3206,2190,-2935
1871,3461,1499,11853,1354,-3640,-7309,3635,-5823
1871,4238,975,11413,1760,-3453,-8733,7662,-10114
1920,-645,435,11488,738,-2547,-408,3852,-4401
1920,-3464,-2397,9426,-1520,-1079,9246,4073,-3478
1920,464,-1500,10103,334,307,5796,4197,-7356
1920,3601,-689,9150,-951,-1232,5861,2535,-6627
1920,-4193,2150,12614,3748,-2606,-10078,-1389,-4020
1920,-2745,2949,12028,2463,-3941,-11486,-882,-2495
1920,7475,-1249,8941,-1778,-101,11337,-79,-2498
1920,9206,-169,8121,-2511,-924,11236,2596,-5893
1920,8768,849,7696,-2297,-1628,9610,4760,-10280
1920,2344,-1535,9875,-676,-607,4124,-257,-3800
1969,-8208,3256,11565,4044,-4336,-14300,-4496,-1074
1969,-7037,2015,11113,2845,-3783,-11401,-4671,2018
1969,-3870,-3883,8168,-1947,-3,12865,677,-1608
1969,-4749,-5433,7398,-2334,1045,16986,978,-536
1969,1360,-2777,8730,-1358,-303,9729,1201,-1004
1969,1836,-2170,8110,-1033,-814,7273,528,-1807
1969,-5172,3607,10961,4038,-2204,-13250,1133,53
1969,-2220,3538,10158,2954,-2301,-11791,-170,-1772
1969,-137,2950,9742,2882,-1939,-11028,-1093,-3147
1969,4196,-1900,6737,-3072,-573,6128,-3192,-13916
2018,-4618,-2359,8385,13,-583,323,3270,-286
2018,-1565,-3911,7380,-201,1186,5630,1867,-1204
2018,-1910,-1165,6748,-1059,85,7769,2443,-9248
2018,-893,-122,6563,32,136,4990,2994,-10233
2018,5195,-2534,4394,-3205,-630,16715,9704,-11667
2018,-65,-3021,5139,-2180,-484,12263,3029,-7884
2018,2957,-1405,5369,-2186,-1633,6055,-270,-6944
2018,2955,-1372,5136,-1889,-1362,5632,1140,-6421
2018,-399,-1204,5174,-877,-745,4265,2555,-5143
2018,5974,2093,8785,3289,-1649,-9510,3931,-1556
2066,-4859,1067,8199,1154,-1991,-9348,-1059,-3164
2066,-2074,-470,7302,306,-894,-6436,-3085,-4673
2066,6927,-1270,4699,-1408,-678,7581,1611,-4775
2066,10238,-998,4599,-1520,-609,7722,1062,-6483
2066,5027,526,4861,-648,213,5078,65,-13129
2066,4411,201,4630,-750,-285,4240,859,-11609
2066,3643,-4329,3392,-4351,-396,17746,1265,-3007
2066,610,-3340,3276,-3354,-900,10996,1864,-3113
2066,-741,-2518,3940,-1977,-1136,3760,1619,-2418
